kdcode,dt,close,open,high,low,prev_close,volume
TSLA,2024-01-17,215.5500030517578,214.86000061035156,215.6699981689453,212.00999450683594,219.91000366210938,103164400
TSLA,2024-01-18,211.8800048828125,216.8800048828125,217.4499969482422,208.74000549316406,215.5500030517578,108595400
TSLA,2024-01-19,212.19000244140625,209.99000549316406,213.19000244140625,207.55999755859375,211.8800048828125,102260300
TSLA,2024-01-22,208.8000030517578,212.25999450683594,217.8000030517578,206.27000427246094,212.19000244140625,117952500
TSLA,2024-01-23,209.13999938964844,211.3000030517578,215.64999389648438,207.75,208.8000030517578,106605900
TSLA,2024-01-24,207.8300018310547,211.8800048828125,212.72999572753906,206.77000427246094,209.13999938964844,123369900
TSLA,2024-01-25,182.6300048828125,189.6999969482422,193.0,180.05999755859375,207.8300018310547,198076800
TSLA,2024-01-26,183.25,185.5,186.77999877929688,182.10000610351562,182.6300048828125,107343200
TSLA,2024-01-29,190.92999267578125,185.6300048828125,191.47999572753906,183.6699981689453,183.25,125013100
TSLA,2024-01-30,191.58999633789062,195.3300018310547,196.36000061035156,190.61000061035156,190.92999267578125,109982300
TSLA,2024-01-31,187.2899932861328,187.0,193.97000122070312,185.85000610351562,191.58999633789062,103221400
TSLA,2024-02-01,188.86000061035156,188.5,189.8800048828125,184.27999877929688,187.2899932861328,91843300
TSLA,2024-02-02,187.91000366210938,185.0399932861328,188.69000244140625,182.0,188.86000061035156,110612700
TSLA,2024-02-05,181.05999755859375,184.25999450683594,184.67999267578125,175.00999450683594,187.91000366210938,134294400
TSLA,2024-02-06,185.10000610351562,177.2100067138672,186.49000549316406,177.11000061035156,181.05999755859375,122676000
TSLA,2024-02-07,187.5800018310547,188.17999267578125,189.7899932861328,182.67999267578125,185.10000610351562,111535200
TSLA,2024-02-08,189.55999755859375,189.0,191.6199951171875,185.5800018310547,187.5800018310547,83034000
TSLA,2024-02-09,193.57000732421875,190.17999267578125,194.1199951171875,189.47999572753906,189.55999755859375,84476300
TSLA,2024-02-12,188.1300048828125,192.11000061035156,194.72999572753906,187.27999877929688,193.57000732421875,95498600
TSLA,2024-02-13,184.02000427246094,183.99000549316406,187.25999450683594,182.11000061035156,188.1300048828125,86759500
TSLA,2024-02-14,188.7100067138672,185.3000030517578,188.88999938964844,183.35000610351562,184.02000427246094,81203000
TSLA,2024-02-15,200.4499969482422,189.16000366210938,200.8800048828125,188.86000061035156,188.7100067138672,120831800
TSLA,2024-02-16,199.9499969482422,202.05999755859375,203.1699981689453,197.39999389648438,200.4499969482422,111346700
TSLA,2024-02-20,193.75999450683594,196.1300048828125,198.60000610351562,189.1300048828125,199.9499969482422,104545800
TSLA,2024-02-21,194.77000427246094,193.36000061035156,199.44000244140625,191.9499969482422,193.75999450683594,103500300
TSLA,2024-02-22,197.41000366210938,194.0,198.32000732421875,191.36000061035156,194.77000427246094,92739500
TSLA,2024-02-23,191.97000122070312,195.30999755859375,197.57000732421875,191.5,197.41000366210938,78841900
TSLA,2024-02-26,199.39999389648438,192.2899932861328,201.77999877929688,192.0,191.97000122070312,111747100
TSLA,2024-02-27,199.72999572753906,204.0399932861328,205.60000610351562,198.25999450683594,199.39999389648438,108645400
TSLA,2024-02-28,202.0399932861328,200.4199981689453,205.3000030517578,198.44000244140625,199.72999572753906,99806200
TSLA,2024-02-29,201.8800048828125,204.17999267578125,205.27999877929688,198.4499969482422,202.0399932861328,85907000
